Video ID	Title	Practice ID	Practice Name	Level 1	Level 2	Level 3	Level 4	Level 5
10000000000421	 'Paddy seed Treatment.'	10000000000208	 'seed treatment of paddy'	Seed Treatment				Paddy
10000000000300	 'Neem Ka Ghol'	10000000000209	 'Neemark'	Plant Protection	Pesticide Preparation		Biological	Neem
10000000019525	 'Neemark ke Vishay me Kissano ka Anubhav'	10000000000209	 'Neemark'	Plant Protection	Pesticide Application	Experience	Biological	Neem
10000000019257	 'Kharif Ke Katai Ke Bad Nami Ka Upyog'	10000000000211	 'Use of Residual Soil Moisture	Soil Moisture Conservation	Utilization			
10000000000303	 'Beej ki Ankuran Skhamta Janch'	10000000000212	 'Seed Germination Test'	Seed Germination Test				
10000000000359	 'Soybean Beej Ki Ankuran Skhamta Janch'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Soybean
10000000000378	 'Lal Tuar  Beej Ankuran Skhamta Janch'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Red Gram
10000000000377	 'Makka Beej Ankuran Skhamta Janch'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Maize
10000000019254	 'Beej Ankuran Skhamta Janch - Kisan Ka Anubhav'	10000000000212	 'Seed Germination Test'	Seed Germination Test				
10000000019275	 'Gehun ka Beej Ankuran Skhamta Janch'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Wheat
10000000000492	 'How to Check the Quality of Soy Seed'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Soybean
10000000019268	 'Seed Germination Test in Gram'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Gram
10000000019269	 'Seed Quality Check by Seed Germination Test in Wheat'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Wheat
10000000019405	 'How to do Germination Test of Wheat '	10000000000212	 'Seed Germination Test'	Seed Germination Test				Wheat
10000000019561	 'Method of Seed Germination Test in Wheat and its Benefits'	10000000000212	 'Seed Germination Test'	Seed Germination Test				Wheat
10000000000388	 'VERMI'	10000000000213	 'Vermi Wash'	Nutrient Management	Liquid Compost Preparation			Vermiwash
10000000000311	 'Sanjeevak Ka Upyog'	10000000000217	 'Sanjeevak - Application'	Nutrient Management	Liquid Compost			
10000000019529	 'Sanjeevak me Kisano Ka Anubhav'	10000000000217	 'Sanjeevak - Application'	Nutrient Management	Liquid Compost			
10000000000306	 'Janne Ke Theen Mahine Pahele Gaban Bhains Ki Dek Rek'	10000000000218	 'Care of pregnant buffalo during 3 months before parturition'	Feed and Care				
10000000000411	 'Ghas Se Khad Bnana'	10000000000220	 'Weed Compost'	Nutrient Management	Compost Preparation			Grass
10000000000315	 'Gehun Me Chhatni'	10000000000221	 'Rouging in Wheat'	Seed Production	Rouging			Wheat
10000000019531	 'Satee Nadep Khad Ke Bare Mein Kisano Ka Anubhav'	10000000000223	 'Satee NADEP - Filling'	Nutrient Management		Experience		Nadep
10000000000316	 ' Azzola Banana'	10000000000224	 'Azzola Cultivation - v2.0sps'	Nutrient Management	Preparation			Azolla
10000000000317	 'Azzola Khilana'	10000000000225	 'Azzola - Feeding - v2.0sps'	Feed and Care				Azolla
10000000019256	 'Mineral Mixture '	10000000000225	 'Azzola - Feeding - v2.0sps'	Nutrient Management				
10000000000449	 'Gaon	10000000000227	 'Azzola Feeding - v1.0sps'	Farming				Azolla
10000000000314	 'Bhoo - NADEP'	10000000000228	 'Bhoo NADEP'	Nutrient Management	Compost Preparation			Nadep
10000000019532	 'Bhoo Nadep me kisano ka anu bhav'	10000000000228	 'Bhoo NADEP'	Nutrient Management		Experience		Nadep
10000000000289	 'Stop dem banane ke liye sahi jagah ka chunao _ Dindori'	10000000000229	 'Water Shed - Site Selection for Stop Dem - v1.0d'	Water Conservation	Site Selection			Stop Dam
10000000000290	 'Tomatar Lagane Ke Adhunik Soch _ Dindori'	10000000000230	 'Vision of Tomato farming - v1.0d'	Improved Farming Technique				Tomato
10000000000291	 'Sabhi Prakar Ke Aanajo Ko Ghun Se Bachane Ke Lea Neem  Pattiya Dalkar Rakhana _ Dindori'	10000000000231	 'Traditional Practice of Sun drying of Grains Before Storing - v1.0d'	Post Harvest Management	Storage			Grains
10000000000292	 'Sabhi Prakar Ke Aanajo Ko Ghun Bachane Ke Lea Fumigation Karna  Dindori'	10000000000232	 'Fumigation of Grain Before Storing - v1.0d'	Post Harvest Management	Fumigation			Grains
10000000000293	 'Karela Beej ki Bovai  _ Dindori'	10000000000234	 'Sowing of Bittergourd Seed - v1.0d'	Seed Sowing				Bitter Gourd (Karela)
10000000019248	 'Making platform for bittergourd'	10000000000234	 'Sowing of Bittergourd Seed - v1.0d'	Nursery Bed Preparation and Seed Sowing				Bitter Gourd (Karela)
10000000000294	 'Tamatar Paudh ki Ropai _ Dindori'	10000000000235	 'Tomato Transplantion - v2.0d'	Transplantation				Tomato
10000000000295	 'Sadee Hue Gobar Khad Ka Upchar _ Dindori'	10000000000236	 'Treatment  of  Gobar Khad - v1.0d'	Nutrient Management	Compost Enrichment			FYM
10000000000296	 'Barbati ki Buvai _ Dindori'	10000000000237	 'Seed sowing of Cowpea - v1.0d'	Seed Sowing				Cow Pea
10000000000321	 'Concept of 30-40 Model'	10000000000238	 'Water Shed - Concept of 30-40 Model - v1.0d'	Water Conservation				30-40 Model
10000000000297	 'Ketchua Khad  _ Dindori'	10000000000239	 'Ketchua Khad - v1.0d'	Nutrient Management	Compost Preparation			Vermicompost
10000000000319	 'Krami Palan Ke Lea Stand Banane Ki Taiyari'	10000000000241	 'Sericulture -Preparation of stand for silk worm Rearing '	Sericulture	Preparation			Mulberry Silk
10000000000318	 'Rani Durgavati Mahila Sanghh'	10000000000242	 'Dindori Mahadhivation'	Group Activity	Mass Meeting			
10000000000320	 'Pratham Mahila Mahadhiveshan Badalaw ka Swagat Samast Tejasiwani Mahila Sav Sahayta Samuh'	10000000000243	 'Mandla Mahadhiveshan'	Group Activity	Mass Meeting			
10000000000322	 'Pit digging for mango orchard_sadari_gufu'	10000000000244	 'Pit digging for mango'	Kitchen Garden	Pit Digging			Mango
10000000000324	 'Rain water Harvesting structure'	10000000000245	 'rain water harvesting structure'	Water Conservation				Rain Water
10000000000325	 'Poi sowing'	10000000000246	 'Poi  sowing'	Interculture	Earthing-up			Chinese Spinach
10000000000326	 'Poi earthing up'	10000000000247	 'Poi earthing up'	Interculture	Earthing-up			Chinese Spinach
10000000000103	 'panchagavya'	10000000000249	 'KK - Panchagavya'	Feed and Care				
10000000000059	 'Baby nutrition food'	10000000000250	 'KK - Baby nutrition food'	Health and Hygiene	Feeding			
10000000019144	 'Artificial Insemination in Livestock'	10000000000251	 'KK - Artificial insemination'	Artificial Insemination				Livestock
10000000000338	 'Summer ploughing'	10000000000252	 'KK - Summer ploughing'	Land Preparation	Solarization			
10000000000107	 'sheep  manuring'	10000000000253	 'KK - Sheep manuring'	Nutrient Management	Compost Preparation			Sheep Manure
10000000000066	 'Mulching in Banana'	10000000000254	 'KK - Mulching in Banana'	Soil Moisture Conservation	Mulching			Banana
10000000000098	 'Silage'	10000000000255	 'KK - Silage'	Feed and Care	Preservation			
10000000000111	 'Trench Cum Bund '	10000000000256	 'KK - Trench cum bund'	Soil Erosion		Prevention		
10000000000110	 'Azolla in paddy cultivation '	10000000000258	 'KK - Azolla in paddy'	Nutrient Management				Azolla
10000000000330	 'Keedo Ko Trey Me Jhadana '	10000000000260	 'Mulberry Silkworm Chawki Brushing '	Sericulture	Disease Protection			Mulberry Silk
10000000000333	 '30X40 water harvesting structure_Guffu'	10000000000261	 'Water harvesting structure_Guffu'	Water Conservation				30-40 Model
10000000000334	 '30X40 water harvesting structure_mundari_gindum'	10000000000262	 '30X40 Water harvesting structure_Mundari_Gindum'	Water Conservation				30-40 Model
10000000000335	 'Pest management in maize_lohajimi '	10000000000263	 'Pest management in Maize_Lohajimi '	Plant Protection	Pest and Disease Management			Maize
10000000000336	 'Bhendi sowing_karoda'	10000000000264	 'sowing of lady finger_karoda'	Seed Sowing				Lady's Finger
10000000000445	 'Sowing of Lady's finger_ho_lauria_August'2010'	10000000000264	 'sowing of lady finger_karoda'	Seed Sowing				Lady's Finger
10000000000076	 'Potato Pest & Disease management_kamara_sadari'	10000000000265	 'Potato Pest & Disease management_kamara_sadari'	Plant Protection	Pest and Disease Management			Potato
10000000019343	 'Potato Tretment_Diyakel'	10000000000265	 'Potato Pest & Disease management_kamara_sadari'	Plant Protection	Pest and Disease Management			Potato
10000000019345	 'Pest and disease management in Potato'	10000000000265	 'Potato Pest & Disease management_kamara_sadari'	Plant Protection	Pest and Disease Management			Potato
10000000000014	 'Potato intercultural_tati_mundari'	10000000000266	 'Potato intercultural_tati_mundari'	Interculture				Potato
10000000019344	 'Potato Interculture_Diyakel'	10000000000266	 'Potato intercultural_tati_mundari'	Interculture				Potato
10000000000018	 'cabbage nursery'	10000000000267	 'cabbage nursery_jiblong'	Nursery Bed Preparation and Seed Sowing				Cabbage (Patta Gobhi)
10000000000337	 'Poultry Rearing Training _Tati '	10000000000268	 'Poultry Rearing training_Tati '	Training	Rearing			Poultry
10000000000060	 'Mound soil soap'	10000000000272	 'KK - Mound soil soap'	Health and Hygiene				
10000000000101	 'MITE control in coconut trees'	10000000000273	 'KK - Mite control in coconut plants'	Plant Protection	Pest and Disease Management			
37000001302	 'Eucalyptus mosquito repellent'	10000000000273	 'KK - Mite control in coconut plants'	Plant Extract	Preparation			Eucalyptus
10000000000381	 'Raised Nursery bed for paddy_kudapi_ho'	10000000000274	 'KK - Paddy raised seed bed'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000061	 'Paddy raised seed bed'	10000000000274	 'KK - Paddy raised seed bed'	Nursery Bed Preparation				Paddy
37000001326	 'Curd from Soybean'	10000000000274	 'KK - Paddy raised seed bed'	Livelihood Activity				Soybean
10000000000074	 'Mango tree pruning'	10000000000275	 'KK - Mango tree pruning'	Interculture	Lopping			Mango
10000000000100	 'Paddy straw - urea treatment'	10000000000277	 'KK - Paddy straw - urea treatment'	Nutrient Management	Enrichment			
10000000000340	 'Brushing of caterpillar of Tassar'	10000000000278	 'Brushing of Tassar caterpillar'	Sericulture	Feeding			Mulberry Silk
10000000000341	 'Yam cultivation_hindi_tati'	10000000000279	 'Cultivation of yam'	Farming				Yam
10000000000342	 'Informtion on Bank linkage to SHG'	10000000000280	 'knowledge on bank account opening'	Group Activity	Bank Linkage			SHG
10000000000343	 'Mazdoor bana kisan'	10000000000282	 'Livlihood '	Livelihood Activity		Awareness		
10000000019553	 'Making  Bamboo Basket'	10000000000282	 'Livlihood '	Livelihood Activity				Handicraft
10000000000346	 'Teekakaran (FMD)'	10000000000283	 'Vaccination'	Vaccination				
10000000000380	 'Teekakran Farra'	10000000000283	 'Vaccination'	Vaccination				
10000000000379	 'Teekakran Galghotu'	10000000000283	 'Vaccination'	Vaccination				
10000000000447	 'Teekakran - PPR '	10000000000283	 'Vaccination'	Vaccination				
10000000000053	 'Ring Trench Biomas'	10000000000287	 'KK - RING TRENCH BIOMASS - RTB'	Nutrient Management				Farm Waste
10000000000347	 'Khet Ki Tayari (Boni Se Pehele)'	10000000000288	 'Land Preparation'	Land Preparation				
10000000000490	 'Grishmkalin Gahri Jutai ke Fayade'	10000000000288	 'Land Preparation'	Land Preparation				
10000000019237	 'Mandala Chasa'	10000000000288	 'Land Preparation'	Farming	Group Farming			
10000000019242	 'Potali Chasa'	10000000000288	 'Land Preparation'	Nursery Bed Preparation and Seed Sowing				
10000000019336	 'Method of Soil Sample Collection for Soil Testing and Its Benefits'	10000000000288	 'Land Preparation'	Soil Sampling		Benefits		
10000000000348	 'Mirch Ke lea Khet  ki Taiyar '	10000000000289	 'Chilli Field Preparation'	Land Preparation				Chilli (Mirch)
10000000000349	 'Mirch Ki Ropai'	10000000000290	 'Chilli Transplantation'	Transplantation				Chilli (Mirch)
10000000000363	 'Transplantation of chilli seedling_ho_udaipur_Nov'09'	10000000000290	 'Chilli Transplantation'	Transplantation				Chilli (Mirch)
10000000019245	 'Chilli Transplantation_Mundari'	10000000000290	 'Chilli Transplantation'	Transplantation				Chilli (Mirch)
10000000019360	 'Chilli Transplantation In Field'	10000000000290	 'Chilli Transplantation'	Transplantation				Chilli (Mirch)
10000000000350	 'Unnati Kisan Chhue Asmaan'	10000000000291	 'Unnati Kisan Chhue Asmaan'	Agriculture		Awareness		
10000000019472	 'Unnat Bidi se Chane ki khutai'	10000000000291	 'Unnati Kisan Chhue Asmaan'	Harvesting				Gram
10000000000351	 'Dhaan ke Liye Khet Ki Taiyari'	10000000000292	 'Land Preparation For Paddy'	Land Preparation				Paddy
10000000000420	 'SRI Land Preparation'	10000000000292	 'Land Preparation For Paddy'	Land Preparation				Paddy (SRI)
10000000000352	 'Amrit Pani'	10000000000293	 'Amrit Pani'	Nutrient Management	Liquid Compost Preparation			
32000003027	 'Mustard Discussion'	10000000000293	 'Amrit Pani'	Farming				Mustard (Rai)
10000000019356	 'Amrit Paani'	10000000000293	 'Amrit Pani'	Nutrient Management	Liquid Compost Preparation			
10000000019491	 'Seed Treatment with Amrit Jal'	10000000000293	 'Amrit Pani'	Seed Treatment	Pest and Disease Management			
10000000019386	 'Benefits of Amrit Paani Solution on Crops'	10000000000293	 'Amrit Pani'	Nutrient Management	Liquid Compost			
10000000000353	 'Dhan Beej parikchhan'	10000000000294	 'Germination Testing in Paddy Seed '	Seed Testing				Paddy
10000000000354	 'Mitti Parikchhan ke Lea Namuna Leana'	10000000000295	 'Sampling For Soil Testing'	Soil Sampling				
10000000000355	 'Comparison of Traditional method of Paddy cultivation & SRI method of paddy cultivation'	10000000000296	 'SRI method of paddy cultivation'	Post Harvest Management	Yield Comparison		Indigenous	Paddy (SRI)
10000000000357	 'SRI practices_Koraput'	10000000000296	 'SRI method of paddy cultivation'	Improved Farming Technique				SRI
10000000000498	 'Method of Preparation of  Seed Bed in SRI Paddy'	10000000000296	 'SRI method of paddy cultivation'	Nursery Bed Preparation				Paddy
10000000000500	 'Daan me Beej Priming ka Tarika Aur Fayade'	10000000000296	 'SRI method of paddy cultivation'	Seed Germination Test	Priming			Paddy
10000000000506	 'Preparation of Nursery Seed Bed in SRI Paddy'	10000000000296	 'SRI method of paddy cultivation'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000356	 'Groundnut harvesting_nichitpur_hindi'	10000000000297	 'Ground nut farming'	Harvesting				Groundnut
10000000000117	 'Lime water feeding for milk production '	10000000000298	 'KK - lime water feeding'	Feed and Care				
10000000000104	 'Biopesticide'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management		Biological	
10000000000064	 'Biopesticide'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management		Biological	
10000000019104	 'Biological Pest Control through Bird'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management		Biological	
10000000019238	 'Mohisa Rog ra Nirakaran'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management			
10000000019239	 'Chitha Rog ra Nirakaran'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management			
10000000019240	 'Desi Gamahexin ra Prastutee'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pesticide Preparation		Biological	Gram
10000000019241	 'Patra Mocha Rog paien Aushadha'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management			
10000000019098	 'Preparation of Belastra'	10000000000299	 'KK - Biopepticide'	Plant Protection	Pest and Disease Management		Organic	
10000000000358	 'Brinjal Sowing'	10000000000300	 'Brinjal sowing'	Seed Sowing				Brinjal
10000000000364	 'Amrit Pani Ka Prayog'	10000000000301	 'Amrit Pani Ka Prayog'	Plant Protection	Liquid Compost Application		Biological	
10000000000365	 'Dhan Ki Unnat Kheti Ke Liye nursary Bed banana'	10000000000302	 'Dhan Ki Unnat Kheti Ke liye Nursery Bed Banana'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000366	 'Shahtut ke Plantation ke liye Kheat ki taiyari'	10000000000303	 'Field preparation For mulberry plantation'	Land Preparation				Mulberry
10000000000367	 'Makka Beej Upchar'	10000000000304	 'Maize seed Treatment'	Seed Treatment				Maize
10000000000372	 'Papita ke Liye Narsari Banana'	10000000000305	 'Raising of Narsery For Papaya'	Nursery Bed Preparation				Papaya
10000000000373	 'SRI Vidi se Nursery me Dhan Beej ki buwai'	10000000000306	 'Shiri Vidi se Narsery Beej ki Buwai'	Nursery Bed Preparation and Seed Sowing				Paddy (SRI)
10000000000374	 'Karela ke Paudhe ko sahra dena'	10000000000307	 'Staking in Bittergard Plant'	Interculture	Staking			Bitter Gourd (Karela)
10000000000375	 'Unnat Bidi se Narsari Bed me Dhan Beej ki Buwai'	10000000000308	 'Unnat Bidi se Narsari Bed me Dhan Beej ki Buwai'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000000390	 'Ginger Cultivation'	10000000000309	 'Ginger Cultivation'	Farming				Ginger
10000000000439	 'Inter culture operation in Ginger'	10000000000309	 'Ginger Cultivation'	Interculture				Ginger
10000000000142	 'SRI Paddy Seed Treatment with egg'	10000000000311	 'Paddy Seed Treatment (Dindori)'	Seed Treatment				Paddy (SRI)
10000000000148	 'Paddy Seed Treatment With Potato'	10000000000311	 'Paddy Seed Treatment (Dindori)'	Seed Treatment				Paddy
10000000000383	 'mango orchard pitcher pot irrigation_gopla_mundari'	10000000000312	 'pitcher pot irrigation in mango orchard '	Irrigation Management	Pitcher Pot			Mango
10000000000385	 'mango orchard pitcher pot irrigation_gopla_sadari'	10000000000312	 'pitcher pot irrigation in mango orchard '	Irrigation Management	Pitcher Pot			Mango
10000000000384	 'Paddy seed treatment with salt water_Oriya_lonzo_june'2010'	10000000000313	 'Paddy seed treatment with brine solution'	Seed Treatment				Paddy
10000000000389	 'Shahtut ki kheti ke liye lay out karna aue gaddha khodna'	10000000000315	 'Shahtut ki kheti ke liye Lay out karna aur gaddha khodna'	Farming	Pit Digging			Mulberry
10000000000391	 'Brinjal seed bed treatment'	10000000000316	 'Brinjal seed bed treatment (Kumulabahali)'	Seed Treatment				Brinjal
10000000000392	 'Brine Solution of Paddy'	10000000000317	 'Brine Solution of Paddy (Kothaghar)'	Seed Testing				Paddy
10000000000393	 'Makka Ki Khet me Nidai Thatha Ghana Poudho ko Khali Sthan me Lagana (Rampuri)'	10000000000318	 'Makka Ki Khet me Nidai Tath Ghana Poudho ko Khali Stkan me Lagana (Rampuri)'	Interculture	Hoeing			Maize
10000000000394	 'Narsari Bed me glricidiya Beej ki Buwai (Rampuri)'	10000000000319	 'Glricidiya Seed Sowimg in Naruary Bed(Rampuri)'	Nursery Bed Preparation and Seed Sowing				Gliricidia
10000000000396	 'Application of Neem products in Brinjal  pest management'	10000000000320	 'Non chemical pest management'	Plant Protection	Pest and Disease Management		Biological	Brinjal
10000000019330	 'Tomato chasa ra kala poka pain oso'	10000000000320	 'Non chemical pest management'	Plant Protection	Pest and Disease Management		Organic	Tomato
7000000225	 'Beans fertilizer application'	10000000000321	 'Beans fertilizer application'	Nutrient Management	Fertilizer Application			Bean
10000000000418	 'Paddy seed bed preparation'	10000000000323	 'SRI - Seed Sowing of Paddy in Nursery Bed (Dindori)'	Nursery Bed Preparation and Seed Sowing				Paddy
10000000019201	 'Galati Floriculture'	10000000000324	 'KK - Galati - Floriculture'	Floriculture				Galleria
10000000019206	 'Banana cultivation'	10000000000325	 'KK - Brinjol cultivation'	Farming				Banana
10000000019200	 'Brinjol cultivation'	10000000000325	 'KK - Brinjol cultivation'	Farming				Brinjal
10000000019202	 'FYM protection'	10000000000326	 'KK- FYM protection'	Nutrient Management	Compost Protection			FYM
10000000019203	 'Maize seed selection'	10000000000329	 'KK -Maize seed selection'	Seed Selection				Maize
37000002230	 'Soybean seed selection'	10000000000330	 'KK - Soybean seed selection'	Seed Selection				Soybean
10000000019204	 'baby nutritive food with nine Inputs '	10000000000331	 'KK - Baby nutritive feed - Jinnur'	Health and Hygiene	Feeding			
37000001311	 'Sapota dry'	10000000000332	 'KK - Sapota dry'	Post Harvest Management	Preservation			Guava
10000000019205	 'Pit filling'	10000000000333	 'KK - Pit filling'	Kitchen Garden	Pit Filling			
10000000000116	 'Jowar grain storage '	10000000000334	 'KK - Jowar grain storage'	Post Harvest Management	Storage			Jowar
10000000000397	 'paddy seed treatment with Bavistin_oriya_lonzo_July'2010'	10000000000335	 'paddy seed treatment with bavistin'	Seed Treatment			Chemical	Paddy
10000000000398	 'Pit filling (WADI)_ho_duikasai_July'2010'	10000000000336	 'Pit filling(WADI)'	Kitchen Garden	Pit Filling			Vegetables
10000000000400	 'Narsari Bed me Tamatar Poudho Ka Rasaynik Upchar'	10000000000337	 'Chemical treatment of Tomato Seedlings in nursery bed (Devalpur)'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000000401	 'Tamater Ki Ropai (Devalpur)'	10000000000338	 'Tamato Transplantion (Devalpur)'	Transplantation				Tomato
10000000000402	 'Sri Vidhi Ke Ropai Se Pahle Poudho Ka Upchar (Sunderpur)'	10000000000339	 'SRI - Chemical Treatment of Paddy  seddlings in Nursary bed (Sunderpur)'	Seedling Treatment				Paddy (SRI)
10000000000404	 'Brinjal nursery_mundari_Pakna'	10000000000340	 'Brinjal nursery preparation'	Nursery Bed Preparation and Seed Sowing				Brinjal
10000000019447	 'Preparation of braingal plant '	10000000000340	 'Brinjal nursery preparation'	Farming				Brinjal
10000000019535	 'Bbrinjal seed sowing in bed'	10000000000340	 'Brinjal nursery preparation'	Seed Sowing				Brinjal
10000000019545	 'Brinjal nursery bed preparation'	10000000000340	 'Brinjal nursery preparation'	Nursery Bed Preparation and Seed Sowing				Brinjal
10000000000409	 'Gliricidiya Hari Khad'	10000000000342	 'Ex Situ Green Manure'	Nutrient Management	Manuring			Gliricidia
10000000000410	 'Richa 2000 (Tuar Variety)'	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Red Gram
10000000019094	 'Chane Ka Beej Nasl Chayan - KAK 2 '	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Gram
10000000019093	 'Chane Ka Beej Nasl Chayan - Shweta '	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Gram
10000000000448	 'Lal Tuar ka Beej Nasl Chayan - Pratap	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Red Gram
10000000019253	 'Chane Ke Beej Nasl Chayan  '	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Gram
10000000019255	 'Gehun ka Beej Nasl Chayan '	10000000000343	 'Seed varities suitable for specific region'	Seed Selection				Wheat
10000000019319	 'Tomato Nursery Bed'	10000000000344	 'Tomato Nursery bed'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000019099	 'Tomato Seed Bed Preparation'	10000000000344	 'Tomato Nursery bed'	Nursery Bed Preparation and Seed Sowing				Tomato
10000000019578	 'Organic Brinjal Cultivation- A profitable Buisness'	10000000000345	 'Brinjal Farming'	Farming		Benefits	Organic	Brinjal
10000000000371	 'Bed preparation for Ginger cultivation_Kushnupur_ho_June'2010'	10000000000346	 'Bed preparation for Ginger cultivation'	Nursery Bed Preparation and Seed Sowing				Ginger
10000000000382	 'Sowing of Ginger_ho_kushnupur_june'2010'	10000000000347	 'Sowing of Ginger'	Seed Sowing				Ginger
10000000000413	 'Kitchen garden_mundari_Gasaru'	10000000000354	 'Kitchen / Home Garden preparation'	Kitchen Garden	Preparation			Vegetables
10000000000414	 'Preparation of Bijamrutha_Oriya_Subansai_July'2010'	10000000000356	 'Bijamrutha Preparation'	Nutrient Management	Liquid Compost Preparation			
10000000019429	 'Germination test of makka'	10000000000360	 'Makka avam Khira ka Unnat Kheti'	Seed Germination Test				Maize
10000000000456	 'Intercropping of Maize and Cucumber_Guna'	10000000000361	 'Makka avam Khira ka Unnat kheti_Guna'	Intercropping				Maize
10000000000502	 'Medh-Nalli Padyati se Soybean ki Kheti ke fayade'	10000000000365	 'line sowing of soya(npur)'	Seed Sowing	Line Sowing	Benefits		Soybean
10000000019363	 'Line Sowing in Lentil by  Tractor Drawn Seed Drill'	10000000000365	 'line sowing of soya(npur)'	Seed Sowing				Lentils
10000000019408	 'Vermi compost'	10000000000369	 'vermi compos(npur)'	Nutrient Management	Compost Preparation			Vermicompost
10000000019122	 'Preparation of Insecticide Solution'	10000000000370	 'Preparation of Gormuta and Neem Pati Solution_Guna'	Plant Protection	Pesticide Preparation		Biological	
10000000000505	 'Rasayani Krish Dawaon ka Surakshit Prayog kaise kare?'	10000000000376	 'safe use of agro chemical(npur)'	Plant Protection	Pesticide Application	Precautions		
10000000019560	 'Safe Use of Agro-Chemicals in Crop Production'	10000000000376	 'safe use of agro chemical(npur)'	Plant Protection	Pesticide Application	Precautions		
10000000000417	 'MEDICINAL POT MANURE-1'	10000000000380	 'POT MANURE'	Nutrient Management	Manuring			Pot
10000000019287	 'Handi Khata Jami ku Hita'	10000000000380	 'POT MANURE'	Nutrient Management	Manuring			Pot
10000000019515	 'Transplanting of Onion'	10000000000381	 'transplanting'	Transplantation				Onion
10000000000403	 'Ragi seed treatment_oriya_dalaiput_June'2010'	10000000000382	 'ragi seed treatment'	Seed Treatment				Finger Millet (Ragi)
10000000000424	 'Tassar rearing introduction'	10000000000383	 'Tassar rearing introduction'	Sericulture	Rearing			Tassar Silk
10000000000425	 'SEMARUA MANJI RU TELA SANGRAHA'	10000000000384	 'Local method of oil extraction from semarua seeds.'	Plant Extract	Preparation			Semarua
10000000000426	 'Kandhamul Nursery bed'	10000000000385	 'Kandhamul Nursery Bed'	Nursery Bed Preparation				Yam
10000000000427	 'Kandhamul Earthing up'	10000000000386	 'Kandhamul earthing up'	Interculture	Earthing-up			Yam
10000000000429	 'soya bean sowing_mundari_pakna'	10000000000387	 'Soya bean sowing in improved technique'	Seed Sowing				Soybean
10000000000519	 'Soyabean sowing_mundari_pakna'	10000000000387	 'Soya bean sowing in improved technique'	Seed Sowing				Soybean
10000000019523	 'Soybean Ke Phali Main Chhatni'	10000000000387	 'Soya bean sowing in improved technique'	Seed Production	Rouging			Soybean
10000000000430	 'Cowpea sowing_mundari_Pakna'	10000000000388	 'sowing of Cowpea in kharif'	Seed Sowing				Cow Pea
10000000000518	 'Cowpea sowing_mundari_Pakna'	10000000000388	 'sowing of Cowpea in kharif'	Seed Sowing				Cow Pea
10000000000431	 'SRI success story'	10000000000389	 'SRI system in paddy(Success story)'	Improved Farming Technique				SRI
10000000000434	 'Shoot and fruit borer management in Brinjal '	10000000000390	 'Integrated Pest Management (Erendei)'	Plant Protection	IPM			Brinjal
10000000000435	 'Preparation of Vermi Wash(Kothaghar)'	10000000000391	 'Vermi  Wash (Kothaghar)'	Nutrient Management	Liquid Compost Preparation			Vermiwash
10000000000436	 'Nursery raising technique in SRI '	10000000000392	 'SRI technique (Putulia)'	Nursery Bed Preparation				Paddy
10000000000442	 'Hoing and Fertilizer Application in Okra'	10000000000395	 'Hoeing and Fertilizer Application (Khairda)'	Nutrient Management	Hoeing and Fertilizer Application			Lady's Finger
10000000000441	 'Pheromone Trap '	10000000000396	 'Use of pheromone trap - early pest warning'	Plant Protection	Pest and Disease Management		Biological	Pheromone Trap
10000000019089	 'Pheramone Trap Main Capsule Badalna '	10000000000396	 'Use of pheromone trap - early pest warning'	Plant Protection	Pest and Disease Management		Biological	Pheromone Trap
37000002251	 'FYM Enrichment'	10000000000397	 'kk vermicompost enrichment'	Nutrient Management	Compost Enrichment			FYM
22000001001	 'Method of Vermi Composting'	10000000000397	 'kk vermicompost enrichment'	Nutrient Management	Liquid Compost Preparation			Vermiwash
10000000000443	 'Inter culture operation in Taro'	10000000000402	 'Inter culture operation in Taro'	Interculture				Colocasia
